year,season_week,region,sales_channel,category,product,package_type,diet_label,unit_price_usd,calories_kcal,sugar_g,spice_index,discount_rate,units_sold,demand_segment,date_str,date
2025.0,1.0,west,online,beverage,chai tea,cup,vegan,4.29,112.4,12.1,7.0,14.5,37.0,medium,2025-W01-1,2025-01-06
2023.0,5.0,east,cafe,food,winter salad,box,vegan,6.6,163.1,2.7,1.1,8.4,14.0,low,2023-W05-1,2023-01-30
2025.0,13.0,north,online,food,roasted chestnuts,cup,regular,5.91,336.2,6.4,1.9,18.4,28.0,medium,2025-W13-1,2025-03-31
2023.0,10.0,south,online,beverage,matcha latte,bottle,regular,5.9,170.4,16.4,1.7,18.8,20.0,low,2023-W10-1,2023-03-06
2024.0,11.0,west,online,food,nan,cup,regular,6.1,339.7,6.0,3.3,20.7,27.0,medium,2024-W11-1,2024-03-18
2025.0,12.0,north,online,beverage,ginger tea,box,low-sugar,3.78,64.2,3.2,5.1,18.1,55.0,high,2025-W12-1,2025-03-24
2023.0,2.0,north,cafe,food,lentil soup,bowl,low-sugar,6.9,261.6,5.4,3.4,5.9,16.0,low,2023-W02-1,2023-01-09
2025.0,4.0,central,cafe,beverage,chai tea,can,gluten-free,5.02,137.1,14.7,5.8,6.8,7.0,low,2025-W04-1,2025-01-27
2023.0,1.0,west,supermarket,food,gingerbread,bag,regular,3.84,368.3,28.3,5.5,10.3,34.0,medium,2023-W01-1,2023-01-02
2025.0,1.0,north,online,beverage,herbal tea,bottle,regular,2.71,34.1,1.3,0.0,14.5,60.0,high,2025-W01-1,2025-01-06
2024.0,11.0,south,supermarket,beverage,spiced latte,box,regular,5.43,209.1,16.2,5.0,15.1,44.0,high,2024-W11-1,2024-03-18
2022.0,13.0,central,supermarket,food,roasted chestnuts,bowl,regular,5.21,308.9,7.9,0.0,17.1,42.0,high,2022-W13-1,2022-03-28
2023.0,3.0,west,cafe,food,cinnamon cookies,bag,regular,4.79,432.8,33.1,2.7,5.8,36.180226770255636,medium,2023-W03-1,2023-01-16
2023.0,10.0,west,supermarket,food,baked potato,bag,gluten-free,5.17,428.5,0.9,1.4,14.6,29.0,medium,2023-W10-1,2023-03-06
2022.0,7.0,south,supermarket,beverage,apple cider,bag,regular,3.42,116.3,22.4,3.5,14.7,20.0,low,2022-W07-1,2022-02-14
2022.0,1.0,south,supermarket,beverage,chai tea,cup,regular,3.67,125.2,13.7,6.9,10.8,36.180226770255636,medium,2022-W01-1,2022-01-03
2023.0,12.0,north,wholesale,food,gingerbread,box,dairy-free,4.72,372.4,28.8,7.2,25.9,48.0,high,2023-W12-1,2023-03-20
2022.0,12.0,west,cafe,food,winter salad,box,vegan,6.05,187.8,7.5,0.2,8.4,14.0,low,2022-W12-1,2022-03-21
2022.0,8.0,north,supermarket,beverage,ginger tea,bowl,regular,2.17,25.7,7.1,5.4,14.2,37.61405295315682,high,2022-W08-1,2022-02-21
2024.0,10.0,north,supermarket,beverage,nan,cup,low-sugar,2.26,5.0,0.0,0.5,13.9,52.0,high,2024-W10-1,2024-03-11
2024.0,6.0,west,nan,beverage,hot chocolate,bag,regular,3.74,253.1,30.1,1.4,17.0,86.0,high,2024-W06-1,2024-02-12
2024.0,11.0,central,wholesale,beverage,spiced latte,cup,regular,4.79,201.6,16.1,4.3,21.8,78.0,high,2024-W11-1,2024-03-18
2023.0,6.0,west,supermarket,beverage,spiced latte,can,regular,4.71,219.8,15.1,5.4,11.2,71.0,high,2023-W06-1,2023-02-06
2025.0,13.0,east,online,beverage,chai tea,can,low-sugar,3.72,108.8,0.7,6.2,13.684544209762091,23.0,low,2025-W13-1,2025-03-31
2024.0,1.0,east,wholesale,food,roasted chestnuts,cup,regular,4.72,315.7,6.8,2.8,18.6,24.0,medium,2024-W01-1,2024-01-08
2022.0,3.0,east,cafe,food,pumpkin soup,bowl,regular,6.46,233.6,7.2,3.8,6.5,11.0,low,2022-W03-1,2022-01-17
2022.0,13.0,south,online,food,gingerbread,cup,regular,3.9,394.5,30.9,4.9,20.8,37.0,medium,2022-W13-1,2022-03-28
2024.0,4.0,east,online,beverage,matcha latte,bowl,regular,6.17,196.6,9.7,1.7,16.0,20.0,low,2024-W04-1,2024-01-29
2022.0,5.0,east,online,food,roasted chestnuts,box,gluten-free,5.04,330.4,5.4,0.6,16.6,10.0,low,2022-W05-1,2022-01-31
2024.0,11.0,east,supermarket,beverage,ginger tea,bottle,regular,2.55,20.7,7.0,6.1,16.0,63.0,high,2024-W11-1,2024-03-18
2025.0,3.0,central,online,beverage,herbal tea,bowl,regular,2.77,34.5,0.0,0.0,15.3,69.0,high,2025-W03-1,2025-01-20
2022.0,7.0,central,wholesale,beverage,sahlep,cup,regular,3.83,252.6,24.9,1.6,21.3,94.0,high,2022-W07-1,2022-02-14
2022.0,4.0,north,wholesale,beverage,herbal tea,box,regular,1.61,32.5,0.0,0.6,20.9,115.0,high,2022-W04-1,2022-01-24
2025.0,3.0,south,supermarket,food,roasted chestnuts,bag,regular,5.12,363.8,6.9,1.7,11.5,25.0,medium,2025-W03-1,2025-01-20
2024.0,13.0,north,cafe,beverage,apple cider,nan,regular,4.831910592802493,175.5,12.380162767039675,4.7,11.1,11.0,low,2024-W13-1,2024-04-01
2022.0,3.0,south,supermarket,food,roasted chestnuts,bowl,regular,4.66,327.6,9.1,2.2,11.4,30.0,medium,2022-W03-1,2022-01-17
2025.0,2.0,south,online,beverage,sahlep,can,regular,4.32,265.3,24.2,2.9,14.9,20.0,low,2025-W02-1,2025-01-13
2025.0,9.0,north,cafe,beverage,hot chocolate,can,low-sugar,5.05,217.0,13.6,1.9,8.6,34.0,medium,2025-W09-1,2025-03-03
2024.0,12.0,west,online,beverage,espresso,bowl,dairy-free,2.75,5.0,0.0,1.8,19.9,72.0,high,2024-W12-1,2024-03-25
2024.0,2.0,east,online,beverage,sahlep,can,regular,4.12,262.7,25.4,1.7,14.8,32.0,medium,2024-W02-1,2024-01-15
2023.0,10.0,central,supermarket,food,roasted chestnuts,bowl,regular,5.2,351.6,4.8,0.0,14.4,49.0,high,2023-W10-1,2023-03-06
2022.0,8.0,north,online,beverage,hot chocolate,cup,regular,4.31,251.7,27.6,2.3,16.7,44.0,high,2022-W08-1,2022-02-21
2024.0,11.0,north,supermarket,beverage,apple cider,bottle,regular,3.72,141.1,21.2,3.1,15.3,30.0,medium,2024-W11-1,2024-03-18
2023.0,2.0,east,cafe,beverage,espresso,nan,regular,2.79,17.2,0.0,1.2,6.1,32.0,medium,2023-W02-1,2023-01-09
2024.0,13.0,north,convenience,food,pumpkin soup,cup,low-sugar,7.09,210.6,2.7,3.6,12.6,8.0,low,2024-W13-1,2024-04-01
2025.0,9.0,south,cafe,food,lentil soup,bowl,vegan,7.76,279.4,0.0,4.2,6.4,25.0,medium,2025-W09-1,2025-03-03
2022.0,11.0,central,convenience,beverage,ginger tea,cup,regular,2.39,45.2,7.1,6.2,13.1,18.0,low,2022-W11-1,2022-03-14
2024.0,5.0,north,supermarket,food,gingerbread,box,dairy-free,5.03,393.5,29.7,6.2,12.4,92.0,high,2024-W05-1,2024-02-05
2022.0,13.0,north,convenience,beverage,matcha latte,bowl,regular,5.71,188.6,10.1,2.1,11.0,14.0,low,2022-W13-1,2022-03-28
2025.0,9.0,east,supermarket,beverage,mulled wine,bottle,regular,7.84,207.6,16.8,5.7,15.2,20.0,low,2025-W09-1,2025-03-03
2023.0,2.0,east,online,beverage,herbal tea,cup,regular,2.04,5.0,3.4,1.1,14.5,42.0,high,2023-W02-1,2023-01-09
2024.0,12.0,east,wholesale,food,creamy porridge,bottle,regular,4.17,307.8,11.3,1.0,25.5,76.0,high,2024-W12-1,2024-03-25
2024.0,11.0,south,online,beverage,chai tea,bag,low-sugar,3.32,128.1,6.8,6.4,19.0,42.0,high,2024-W11-1,2024-03-18
2023.0,4.0,central,online,food,beef stew,can,regular,9.08,515.6,0.9,5.0,14.4,29.0,medium,2023-W04-1,2023-01-23
2024.0,8.0,north,online,beverage,ginger tea,can,regular,2.13,43.0,6.2,5.6,17.9,71.0,high,2024-W08-1,2024-02-26
2024.0,6.0,east,supermarket,beverage,sahlep,box,regular,4.6,291.4,24.5,2.8,12.4,77.0,high,2024-W06-1,2024-02-12
2024.0,8.0,west,supermarket,food,creamy porridge,bottle,low-sugar,4.72,292.3,5.7,0.9,13.0,38.0,medium,2024-W08-1,2024-02-26
2025.0,13.0,central,supermarket,food,stuffed pastry,bottle,regular,7.37,466.8,5.6,2.7,14.5,26.0,medium,2025-W13-1,2025-03-31
2025.0,12.0,nan,convenience,food,stuffed pastry,bottle,regular,7.55,456.8,3.6,2.5,12.3,5.0,low,2025-W12-1,2025-03-24
2023.0,3.0,east,supermarket,beverage,espresso,nan,regular,2.4,24.7,1.1,1.7,11.2,41.0,medium,2023-W03-1,2023-01-16
2024.0,13.0,north,supermarket,beverage,herbal tea,bowl,low-sugar,2.19,15.5,1.6,1.2,12.3,57.0,high,2024-W13-1,2024-04-01
2022.0,6.0,north,supermarket,food,roasted chestnuts,box,regular,4.74,321.7,7.4,1.9,13.9,51.0,high,2022-W06-1,2022-02-07
2025.0,10.0,north,convenience,food,pumpkin soup,bag,regular,5.57,216.5,9.2,4.4,11.2,30.0,medium,2025-W10-1,2025-03-10
2024.0,10.0,west,online,beverage,espresso,box,low-sugar,2.68,5.0,3.8,1.4,17.5,47.0,high,2024-W10-1,2024-03-11
2023.0,7.0,south,online,food,gingerbread,can,regular,5.14,390.6,28.6,5.5,16.0,41.0,medium,2023-W07-1,2023-02-13
2022.0,6.0,west,supermarket,beverage,herbal tea,cup,regular,2.32,6.4,3.8,1.6,13.5,101.0,high,2022-W06-1,2022-02-07
2025.0,6.0,north,cafe,beverage,hot chocolate,bowl,regular,5.96,229.7,26.4,1.4,6.6,30.0,medium,2025-W06-1,2025-02-10
2023.0,12.0,central,convenience,beverage,chai tea,bag,regular,4.67,168.5,16.4,6.0,12.8,22.0,low,2023-W12-1,2023-03-20
2024.0,6.0,central,supermarket,beverage,nan,bowl,regular,3.73,119.2,16.7,6.5,12.2,56.0,high,2024-W06-1,2024-02-12
2022.0,4.0,north,cafe,beverage,apple cider,can,regular,4.49,172.7,21.4,2.6,6.5,20.0,low,2022-W04-1,2022-01-24
2025.0,5.0,north,supermarket,beverage,ginger tea,bowl,regular,2.52,74.4,9.7,6.1,11.5,82.0,high,2025-W05-1,2025-02-03
2022.0,3.0,north,online,food,winter salad,box,regular,4.66,199.4,7.0,0.3,15.1,18.0,low,2022-W03-1,2022-01-17
2022.0,6.0,central,online,food,creamy porridge,bag,regular,3.22,309.4,8.1,1.1,16.8,57.0,high,2022-W06-1,2022-02-07
2025.0,2.0,south,online,beverage,apple cider,box,dairy-free,4.8,133.2,19.4,3.7,15.0,35.0,medium,2025-W02-1,2025-01-13
2025.0,2.0,east,supermarket,food,stuffed pastry,bottle,regular,7.01,445.5,8.5,2.0,10.7,19.0,low,2025-W02-1,2025-01-13
2022.0,10.0,east,supermarket,beverage,espresso,cup,regular,1.98,5.0,2.2,1.0,14.5,37.61405295315682,high,2022-W10-1,2022-03-07
2023.0,2.0,west,supermarket,beverage,matcha latte,can,regular,5.21,167.6,11.7,2.0,11.2,36.0,medium,2023-W02-1,2023-01-09
2024.0,8.0,east,supermarket,beverage,spiced latte,cup,vegan,5.22,190.7,16.8,4.8,11.6,44.0,high,2024-W08-1,2024-02-26
2025.0,11.0,east,supermarket,food,cinnamon cookies,bag,regular,4.34,414.1,32.4,2.3,15.1,35.0,medium,2025-W11-1,2025-03-17
2023.0,10.0,central,cafe,beverage,sahlep,can,regular,5.43,278.2,22.9,2.0,8.2,19.0,low,2023-W10-1,2023-03-06
2024.0,6.0,north,cafe,beverage,chai tea,can,regular,3.95,148.7,19.2,7.3,6.8,67.0,high,2024-W06-1,2024-02-12
2024.0,3.0,central,supermarket,food,gingerbread,bottle,regular,4.76,367.7,30.5,4.1,11.5,31.0,medium,2024-W03-1,2024-01-22
2024.0,13.0,north,supermarket,beverage,hot chocolate,bowl,gluten-free,4.84,227.7,27.3,1.9,14.9,31.0,medium,2024-W13-1,2024-04-01
2025.0,11.0,east,supermarket,beverage,ginger tea,can,low-sugar,3.18,29.3,5.9,5.2,13.0,57.0,high,2025-W11-1,2025-03-17
2024.0,8.0,central,supermarket,beverage,espresso,cup,gluten-free,3.22,5.0,0.0,1.5,15.3,49.0,high,2024-W08-1,2024-02-26
2022.0,2.0,west,supermarket,beverage,espresso,box,regular,2.08,38.1,2.4,0.2,11.2,35.0,medium,2022-W02-1,2022-01-10
2025.0,1.0,west,supermarket,food,winter salad,bottle,regular,5.76,184.2,2.3,0.7,10.2,15.0,low,2025-W01-1,2025-01-06
2025.0,5.0,south,cafe,beverage,sahlep,bottle,regular,6.21,251.0,23.0,2.4,6.2,10.0,low,2025-W05-1,2025-02-03
2025.0,3.0,east,cafe,beverage,chai tea,cup,gluten-free,5.39,147.5,16.0,7.2,6.7,11.0,low,2025-W03-1,2025-01-20
2022.0,12.0,south,online,food,creamy porridge,bowl,low-sugar,4.49,295.0,9.0,1.6,19.0,50.0,high,2022-W12-1,2022-03-21
2022.0,3.0,east,supermarket,food,roasted chestnuts,bowl,low-sugar,5.08,310.5,2.1,0.4,12.1,23.0,low,2022-W03-1,2022-01-17
2024.0,4.0,east,convenience,food,lentil soup,box,regular,5.74,238.2,2.0,3.7,9.2,16.0,low,2024-W04-1,2024-01-29
2022.0,13.0,south,online,food,winter salad,cup,low-sugar,5.05,197.2,4.5,1.6,20.6,29.0,medium,2022-W13-1,2022-03-28
2025.0,11.0,nan,convenience,beverage,hot chocolate,bag,regular,4.35,220.7,26.6,1.2,10.3,29.0,medium,2025-W11-1,2025-03-17
2023.0,3.0,south,online,food,gingerbread,bowl,gluten-free,4.94,401.9,28.8,5.5,15.6,38.0,medium,2023-W03-1,2023-01-16
2024.0,5.0,south,supermarket,beverage,apple cider,cup,regular,4.12,163.6,23.9,3.8,11.3,56.0,high,2024-W05-1,2024-02-05
2025.0,7.0,north,supermarket,food,stuffed pastry,cup,regular,5.54,480.8,4.8,1.7,14.6,35.0,medium,2025-W07-1,2025-02-17
2023.0,9.0,central,online,beverage,herbal tea,cup,regular,2.01,40.7,0.0,2.9,18.7,112.0,high,2023-W09-1,2023-02-27
2023.0,13.0,west,convenience,food,stuffed pastry,box,dairy-free,6.34,461.3,2.7,1.7,11.4,12.0,low,2023-W13-1,2023-03-27
2024.0,12.0,north,supermarket,beverage,ginger tea,cup,regular,3.07,24.9,6.0,5.8,17.0,76.0,high,2024-W12-1,2024-03-25
2024.0,13.0,west,wholesale,food,creamy porridge,can,regular,3.86,329.9,5.9,0.9,13.69969293756397,40.0,medium,2024-W13-1,2024-04-01
2023.0,1.0,central,supermarket,beverage,ginger tea,bowl,regular,2.46,23.6,5.3,5.9,10.4,31.0,medium,2023-W01-1,2023-01-02
2024.0,4.0,south,convenience,food,stuffed pastry,box,regular,7.01,472.9,2.9,2.6,9.2,5.0,low,2024-W04-1,2024-01-29
2025.0,8.0,north,wholesale,food,nan,bowl,dairy-free,4.82,274.3,12.8,1.0,21.2,41.0,medium,2025-W08-1,2025-02-24
2023.0,1.0,north,supermarket,beverage,ginger tea,box,regular,2.4,16.4,10.8,5.5,10.5,65.0,high,2023-W01-1,2023-01-02
2022.0,5.0,north,online,beverage,ginger tea,cup,regular,2.39,35.9,3.7,4.9,15.1,67.0,high,2022-W05-1,2022-01-31
2023.0,2.0,west,cafe,beverage,chai tea,box,gluten-free,4.62,146.6,14.3,5.7,5.9,13.0,low,2023-W02-1,2023-01-09
2023.0,13.0,central,supermarket,food,pumpkin soup,cup,regular,4.98,189.4,6.9,4.2,16.1,23.0,low,2023-W13-1,2023-03-27
2022.0,1.0,north,wholesale,food,lentil soup,cup,regular,3.69,269.0,3.3,3.6,18.7,39.0,medium,2022-W01-1,2022-01-03
2022.0,2.0,west,supermarket,beverage,mulled wine,bag,regular,4.67,175.3,20.0,4.3,10.4,23.0,low,2022-W02-1,2022-01-10
2024.0,3.0,north,online,beverage,matcha latte,cup,regular,5.59,203.0,13.0,3.2,15.3,29.0,medium,2024-W03-1,2024-01-22
2023.0,2.0,east,online,food,gingerbread,cup,regular,4.66,383.7,29.4,5.0,15.3,50.0,high,2023-W02-1,2023-01-09
2025.0,8.0,west,cafe,beverage,sahlep,bowl,regular,6.14,259.8,21.9,2.3,8.4,25.0,medium,2025-W08-1,2025-02-24
2023.0,5.0,south,wholesale,beverage,matcha latte,cup,regular,4.92,181.4,16.5,3.1,20.2,90.0,high,2023-W05-1,2023-01-30
2022.0,12.0,north,online,beverage,mulled wine,cup,vegan,6.3,167.8,8.0,5.9,18.0,11.0,low,2022-W12-1,2022-03-21
2025.0,4.0,east,cafe,food,cinnamon cookies,bowl,low-sugar,6.75,409.2,16.6,2.5,6.3,16.0,low,2025-W04-1,2025-01-27
2025.0,7.0,centrall,wholesale,food,cinnamon cookies,box,low-sugar,4.74,386.4,17.5,1.7,19.3,72.0,high,2025-W07-1,2025-02-17
2023.0,9.0,south,online,food,roasted chestnuts,box,regular,5.46,337.3,5.5,0.1,17.3,29.0,medium,2023-W09-1,2023-02-27
2022.0,9.0,north,online,beverage,herbal tea,cup,regular,2.82,20.7,2.9,0.9,16.8,95.0,high,2022-W09-1,2022-02-28
2022.0,11.0,north,cafe,food,stuffed pastry,bowl,dairy-free,7.23,433.1,8.2,2.3,10.3,11.0,low,2022-W11-1,2022-03-14
2024.0,3.0,east,cafe,beverage,hot chocolate,box,gluten-free,5.29,216.8,24.3,2.2,6.0,40.0,medium,2024-W03-1,2024-01-22
2023.0,7.0,east,online,beverage,apple cider,cup,regular,3.27,167.4,26.6,3.5,16.7,69.0,high,2023-W07-1,2023-02-13
2023.0,11.0,west,convenience,beverage,ginger tea,cup,regular,3.34,15.2,2.9,5.5,11.3,36.0,medium,2023-W11-1,2023-03-13
2022.0,12.0,west,supermarket,food,roasted chestnuts,cup,regular,5.18,320.2,9.8,0.0,15.4,27.0,medium,2022-W12-1,2022-03-21
2023.0,9.0,central,convenience,food,lentil soup,can,regular,4.68,275.1,4.3,4.3,10.4,18.0,low,2023-W09-1,2023-02-27
2025.0,9.0,west,convenience,food,gingerbread,cup,regular,5.34,399.5,28.9,5.7,9.7,21.0,low,2025-W09-1,2025-03-03
2024.0,12.0,south,convenience,beverage,chai tea,bowl,regular,4.36,117.4,13.1,7.9,12.7,20.0,low,2024-W12-1,2024-03-25
2024.0,9.0,east,supermarket,beverage,sahlep,bag,dairy-free,4.89,257.7,22.0,2.5,15.6,85.0,high,2024-W09-1,2024-03-04
2022.0,13.0,south,online,food,lentil soup,cup,regular,4.06,243.7,4.5,3.3,20.3,47.0,high,2022-W13-1,2022-03-28
2023.0,2.0,south,supermarket,beverage,ginger tea,bowl,regular,1.97,67.0,4.0,5.5,10.7,38.0,medium,2023-W02-1,2023-01-09
2023.0,5.0,central,online,food,creamy porridge,cup,regular,5.1,326.3,9.5,1.2,16.2,50.0,high,2023-W05-1,2023-01-30
2025.0,2.0,west,cafe,food,beef stew,cup,gluten-free,4.943781855249744,512.4,1.2,3.5,5.3,1.0,low,2025-W02-1,2025-01-13
2025.0,2.0,central,online,food,creamy porridge,box,vegan,5.64,311.1,6.8,1.4,14.9,15.0,low,2025-W02-1,2025-01-13
2025.0,7.0,east,supermarket,beverage,herbal tea,bottle,regular,2.55,5.0,0.0,0.1,12.8,93.0,high,2025-W07-1,2025-02-17
2025.0,3.0,east,online,food,lentil soup,bag,regular,5.31,247.9,1.5,2.9,15.0,24.0,medium,2025-W03-1,2025-01-20
2025.0,6.0,east,supermarket,food,stuffed pastry,can,regular,5.8,471.9,5.1,2.2,12.1,30.0,medium,2025-W06-1,2025-02-10
2025.0,6.0,north,online,beverage,mulled wine,cup,gluten-free,7.05,198.1,16.6,7.0,16.4,18.0,low,2025-W06-1,2025-02-10
2022.0,9.0,south,cafe,beverage,hot chocolate,bottle,regular,4.79,238.2,28.3,2.1,10.5,29.0,medium,2022-W09-1,2022-02-28
2022.0,13.0,east,convenience,food,winter salad,cup,nan,4.39,170.1,7.6,1.6,13.684544209762091,20.0,low,2022-W13-1,2022-03-28
2023.0,12.0,north,online,food,lentil soup,box,regular,4.91,261.4,0.0,4.7,17.8,38.0,medium,2023-W12-1,2023-03-20
2024.0,5.0,central,convenience,beverage,sahlep,bowl,regular,5.4,277.1,25.0,2.7,8.9,16.0,low,2024-W05-1,2024-02-05
2022.0,5.0,north,convenience,food,roasted chestnuts,bottle,regular,5.24,334.7,7.0,0.6,8.9,14.0,low,2022-W05-1,2022-01-31
2025.0,11.0,north,supermarket,food,cinnamon cookies,can,regular,4.22,412.3,33.8,2.7,16.4,70.0,high,2025-W11-1,2025-03-17
2024.0,2.0,west,cafe,beverage,chai tea,bowl,regular,4.68,144.2,15.6,7.3,6.0,12.0,low,2024-W02-1,2024-01-15
2024.0,8.0,north,supermarket,food,pumpkin soup,box,regular,5.04,227.4,8.6,3.9,13.8,76.0,high,2024-W08-1,2024-02-26
2022.0,6.0,central,online,beverage,matcha latte,cup,vegan,5.2,178.2,12.380162767039675,2.5,17.3,23.0,low,2022-W06-1,2022-02-07
2023.0,3.0,west,supermarket,food,gingerbread,cup,regular,4.31,368.8,28.4,5.3,11.1,36.0,medium,2023-W03-1,2023-01-16
2022.0,9.0,north,online,food,winter salad,cup,dairy-free,4.32,154.8,6.9,0.9,20.0,33.0,medium,2022-W09-1,2022-02-28
2025.0,5.0,west,convenience,food,creamy porridge,bottle,regular,5.68,317.2,5.9,1.3,9.3,10.0,low,2025-W05-1,2025-02-03
2024.0,9.0,west,convenience,food,gingerbread,cup,low-sugar,5.33,361.5,16.4,6.4,10.8,19.0,low,2024-W09-1,2024-03-04
2023.0,3.0,central,supermarket,food,roasted chestnuts,bottle,gluten-free,4.77,332.6,5.8,0.0,12.0,45.0,high,2023-W03-1,2023-01-16
2023.0,9.0,west,supermarket,beverage,mulled wine,bottle,regular,6.55,194.0,15.5,6.0,13.6,19.0,low,2023-W09-1,2023-02-27
2023.0,3.0,east,wholesale,beverage,apple cider,cup,vegan,3.34,134.7,20.5,3.7,19.8,61.0,high,2023-W03-1,2023-01-16
2025.0,6.0,south,online,food,cinnamon cookies,bag,regular,4.38,443.6,34.9,1.6,16.2,51.0,high,2025-W06-1,2025-02-10
2025.0,11.0,west,online,beverage,chai tea,bowl,regular,4.18,143.4,21.1,7.0,17.8,68.0,high,2025-W11-1,2025-03-17
2022.0,3.0,central,supermarket,beverage,hot chocolate,bottle,regular,4.831910592802493,227.9,30.7,1.5,11.7,74.0,high,2022-W03-1,2022-01-17
2025.0,10.0,east,supermarket,beverage,espresso,can,regular,2.89,5.0,0.0,1.0,13.3,35.0,medium,2025-W10-1,2025-03-10
2022.0,10.0,west,supermarket,food,lentil soup,cup,regular,4.56,250.5,5.4,5.3,15.9,40.0,medium,2022-W10-1,2022-03-07
2025.0,12.0,east,online,food,winter salad,box,regular,6.28,203.6,7.5,1.7,20.2,25.0,medium,2025-W12-1,2025-03-24
2022.0,3.0,west,supermarket,food,lentil soup,bowl,low-sugar,5.09,235.6,0.2,4.4,11.0,35.0,medium,2022-W03-1,2022-01-17
2023.0,10.0,central,online,food,lentil soup,can,low-sugar,5.06,242.0,0.0,4.3,18.5,31.0,medium,2023-W10-1,2023-03-06
2025.0,13.0,north,online,food,creamy porridge,bag,gluten-free,4.26,320.3,9.7,1.3,18.9,49.0,high,2025-W13-1,2025-03-31
2022.0,10.0,north,online,beverage,chai tea,box,vegan,3.67,122.5,15.1,7.9,19.2,40.0,medium,2022-W10-1,2022-03-07
2023.0,3.0,east,supermarket,beverage,chai tea,box,regular,3.51,143.5,10.5,7.1,12.3,66.0,high,2023-W03-1,2023-01-16
2023.0,11.0,east,convenience,food,winter salad,cup,regular,5.76,184.9,4.4,0.5,11.4,23.0,low,2023-W11-1,2023-03-13
2023.0,2.0,east,supermarket,food,beef stew,cup,regular,8.95,492.0,4.3,2.2,11.1,4.0,low,2023-W02-1,2023-01-09
2024.0,8.0,north,cafe,food,creamy porridge,bowl,regular,6.15,314.5,10.1,1.8,8.7,13.0,low,2024-W08-1,2024-02-26
2025.0,7.0,east,cafe,beverage,sahlep,can,regular,5.98,279.2,27.1,2.5,8.3,17.0,low,2025-W07-1,2025-02-17
2025.0,7.0,east,supermarket,beverage,spiced latte,bowl,regular,6.26,212.3,14.9,3.8,13.1,41.0,medium,2025-W07-1,2025-02-17
2023.0,7.0,east,convenience,food,cinnamon cookies,box,regular,4.51,420.6,37.2,2.9,9.3,29.0,medium,2023-W07-1,2023-02-13
2024.0,1.0,west,cafe,beverage,hot chocolate,cup,regular,5.49,244.7,24.6,1.8,5.5,10.0,low,2024-W01-1,2024-01-08
2023.0,7.0,west,supermarket,beverage,spiced latte,cup,regular,4.12,234.1,13.5,5.2,12.9,33.0,medium,2023-W07-1,2023-02-13
2023.0,13.0,nan,online,beverage,chai tea,can,regular,2.89,118.8,13.9,6.8,18.2,43.0,high,2023-W13-1,2023-03-27
2022.0,6.0,west,online,beverage,ginger tea,cup,regular,1.55,28.8,3.5,5.1,17.7,98.0,high,2022-W06-1,2022-02-07
2025.0,4.0,west,wholesale,beverage,matcha latte,bowl,dairy-free,6.25,184.8,12.8,2.4,19.9,35.0,medium,2025-W04-1,2025-01-27
2025.0,13.0,east,convenience,food,cinnamon cookies,box,regular,5.47,428.7,31.8,2.3,12.5,17.0,low,2025-W13-1,2025-03-31
2025.0,2.0,west,wholesale,food,lentil soup,can,vegan,5.48,260.5,3.4,3.7,19.3,43.0,high,2025-W02-1,2025-01-13
2024.0,7.0,north,convenience,beverage,apple cider,bowl,gluten-free,4.8,209.6,19.7,3.4,8.3,18.0,low,2024-W07-1,2024-02-19
2024.0,7.0,south,online,food,lentil soup,can,regular,4.82,271.1,5.0,4.8,18.6,109.0,high,2024-W07-1,2024-02-19
2024.0,7.0,east,convenience,beverage,hot chocolate,bowl,regular,4.96,260.4,27.3,1.8,9.3,41.0,medium,2024-W07-1,2024-02-19
2024.0,12.0,central,supermarket,food,stuffed pastry,cup,regular,6.68,464.5,8.4,3.0,15.9,17.0,low,2024-W12-1,2024-03-25
2023.0,6.0,west,convenience,food,lentil soup,box,regular,5.97,242.1,3.6,5.2,9.2,16.0,low,2023-W06-1,2023-02-06
2022.0,13.0,north,online,food,lentil soup,bowl,regular,5.15,254.3,1.9,3.5,18.2,9.0,low,2022-W13-1,2022-03-28
2022.0,1.0,east,supermarket,beverage,chai tea,cup,low-sugar,3.6,141.6,4.0,4.5,10.7,48.0,high,2022-W01-1,2022-01-03
2025.0,10.0,south,cafe,food,pumpkin soup,bowl,dairy-free,8.57,218.5,7.9,4.2,12.5,13.0,low,2025-W10-1,2025-03-10
2023.0,8.0,west,convenience,food,creamy porridge,box,regular,4.7,317.3,7.2,1.2,10.4,22.0,low,2023-W08-1,2023-02-20
2025.0,4.0,centrall,cafe,food,creamy porridge,cup,regular,5.86,306.1,7.0,0.8,7.1,18.0,low,2025-W04-1,2025-01-27
2022.0,3.0,east,supermarket,beverage,ginger tea,box,regular,2.3,28.3,7.2,5.1,11.4,44.0,high,2022-W03-1,2022-01-17
2024.0,10.0,east,supermarket,beverage,spiced latte,bag,gluten-free,4.62,206.8,13.7,4.5,17.3,64.0,high,2024-W10-1,2024-03-11
2022.0,9.0,south,wholesale,food,pumpkin soup,box,regular,4.47,233.0,12.1,4.4,19.2,51.0,high,2022-W09-1,2022-02-28
2023.0,8.0,east,supermarket,beverage,apple cider,bottle,regular,3.52,233.2864837398374,22.4,3.9,14.2,63.0,high,2023-W08-1,2023-02-20
